location,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,Country,Status,Note,total_vaccinations_y,people_vaccinated_y,total_deaths,total_cases,new_cases,new_deaths,population_density,gdp_per_capita,handwashing_facilities,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index
Portugal,PRT,01/02/2021,32750,32750.0,,1.0,4631,0.32,0.32,,454.0,Portugal,Academic break,0,32750.0,32750.0,7045.0,423870.0,3241.0,73.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/03/2021,32750,32750.0,,0.0,3970,0.32,0.32,,389.0,Portugal,Closed due to COVID-19,0,32750.0,32750.0,7118.0,427254.0,3384.0,73.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/04/2021,33670,33670.0,,920.0,3702,0.33,0.33,,363.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/05/2021,46433,46433.0,,12763.0,3724,0.46,0.46,,365.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/06/2021,61454,61454.0,,15021.0,4416,0.6,0.6,,433.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/07/2021,71751,71751.0,,10297.0,5572,0.7,0.7,,546.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/08/2021,74254,74254.0,,2503.0,5929,0.73,0.73,,581.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/09/2021,74352,74352.0,,98.0,5943,0.73,0.73,,583.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/10/2021,74392,74392.0,,40.0,5949,0.73,0.73,,583.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/11/2021,75280,75280.0,,888.0,5944,0.74,0.74,,583.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/12/2021,86162,86162.0,,10882.0,5676,0.84,0.84,,557.0,,,,,,,,,,,,,,,,
Portugal,PRT,01/13/2021,99961,99961.0,,13799.0,5501,0.98,0.98,,539.0,Portugal,Fully open,0,99961.0,99961.0,8236.0,507108.0,10556.0,156.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/14/2021,111111,111111.0,,11150.0,5623,1.09,1.09,,551.0,Portugal,Fully open,0,111111.0,111111.0,8384.0,517806.0,10698.0,148.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/15/2021,118597,118597.0,,7486.0,6335,1.16,1.16,,621.0,Portugal,Fully open,0,118597.0,118597.0,8543.0,528469.0,10663.0,159.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/16/2021,120132,120132.0,,1535.0,6540,1.18,1.18,,641.0,Portugal,Fully open,0,120132.0,120132.0,8709.0,539416.0,10947.0,166.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/17/2021,121300,120139.0,1161.0,1168.0,6701,1.19,1.18,0.01,657.0,Portugal,Fully open,0,121300.0,120139.0,8861.0,549801.0,10385.0,152.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/18/2021,124704,122879.0,1825.0,3404.0,7061,1.22,1.21,0.02,692.0,Portugal,Fully open,0,124704.0,122879.0,9028.0,556503.0,6702.0,167.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/19/2021,148434,138991.0,9443.0,23730.0,8896,1.46,1.36,0.09,872.0,Portugal,Fully open,0,148434.0,138991.0,9246.0,566958.0,10455.0,218.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/20/2021,177367,158749.0,18618.0,28933.0,11058,1.74,1.56,0.18,1084.0,Portugal,Fully open,0,177367.0,158749.0,9465.0,581605.0,14647.0,219.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/21/2021,210471,186879.0,23592.0,33104.0,14194,2.06,1.83,0.23,1392.0,Portugal,Fully open,0,210471.0,186879.0,9686.0,595149.0,13544.0,221.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/22/2021,236730,210734.0,25996.0,26259.0,16876,2.32,2.07,0.25,1655.0,Portugal,Academic break,0,236730.0,210734.0,9920.0,609136.0,13987.0,234.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/23/2021,251524,221488.0,30036.0,14794.0,18770,2.47,2.17,0.29,1841.0,Portugal,Academic break,0,251524.0,221488.0,10194.0,624469.0,15333.0,274.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/24/2021,255699,225146.0,30553.0,4175.0,19200,2.51,2.21,0.3,1883.0,Portugal,Academic break,0,255699.0,225146.0,10469.0,636190.0,11721.0,275.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/25/2021,,,,,19271,,,,1890.0,Portugal,Academic break,0,0.0,0.0,10721.0,643113.0,6923.0,252.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/26/2021,263499,,,,16438,2.58,,,1612.0,Portugal,Academic break,0,263499.0,0.0,11012.0,653878.0,10765.0,291.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/27/2021,278413,,,14914.0,14435,2.73,,,1416.0,Portugal,Academic break,0,278413.0,0.0,11305.0,668951.0,15073.0,293.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/28/2021,296004,,,17591.0,12219,2.9,,,1198.0,Portugal,Academic break,0,296004.0,0.0,11608.0,685383.0,16432.0,303.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/29/2021,315737,,,19733.0,11287,3.1,,,1107.0,Portugal,Academic break,0,315737.0,0.0,11886.0,698583.0,13200.0,278.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/30/2021,330233,264772.0,65461.0,14496.0,11244,3.24,2.6,0.64,1103.0,Portugal,Academic break,0,330233.0,264772.0,12179.0,711018.0,12435.0,293.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,01/31/2021,336771,268386.0,68385.0,6538.0,11582,3.3,2.63,0.67,1136.0,Portugal,Academic break,0,336771.0,268386.0,12482.0,720516.0,9498.0,303.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/01/2021,338566,269814.0,68752.0,1795.0,11281,3.32,2.65,0.67,1106.0,Portugal,Academic break,0,338566.0,269814.0,12757.0,726321.0,5805.0,275.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/02/2021,342119,271424.0,70695.0,3553.0,11231,3.36,2.66,0.69,1101.0,Portugal,Academic break,0,342119.0,271424.0,13017.0,731861.0,5540.0,260.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/03/2021,350945,275093.0,75852.0,8826.0,10362,3.44,2.7,0.74,1016.0,Portugal,Closed due to COVID-19,0,350945.0,275093.0,13257.0,740944.0,9083.0,240.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/04/2021,364211,279236.0,84975.0,13266.0,9744,3.57,2.74,0.83,956.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/05/2021,379378,284462.0,94916.0,15167.0,9092,3.72,2.79,0.93,892.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/06/2021,394088,290302.0,103786.0,14710.0,9122,3.86,2.85,1.02,895.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/07/2021,395904,291378.0,104526.0,1816.0,8448,3.88,2.86,1.03,829.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/08/2021,396371,291758.0,104613.0,467.0,8258,3.89,2.86,1.03,810.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/09/2021,400190,294135.0,106055.0,3819.0,8296,3.92,2.88,1.04,814.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/10/2021,415283,298724.0,116559.0,15093.0,9191,4.07,2.93,1.14,901.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/11/2021,436220,303142.0,133078.0,20937.0,10287,4.28,2.97,1.31,1009.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/12/2021,468319,310715.0,157604.0,32099.0,12706,4.59,3.05,1.55,1246.0,,,,,,,,,,,,,,,,
Portugal,PRT,02/13/2021,505371,320677.0,184694.0,37052.0,15898,4.96,3.14,1.81,1559.0,Portugal,Closed due to COVID-19,0,505371.0,320677.0,15183.0,784079.0,2856.0,149.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/14/2021,523349,328819.0,194530.0,17978.0,18206,5.13,3.22,1.91,1785.0,Portugal,Closed due to COVID-19,0,523349.0,328819.0,15321.0,785756.0,1677.0,138.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/15/2021,529021,331321.0,197700.0,5672.0,18950,5.19,3.25,1.94,1858.0,Portugal,Closed due to COVID-19,0,529021.0,331321.0,15411.0,787059.0,1303.0,90.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/16/2021,539786,336500.0,203286.0,10765.0,19942,5.29,3.3,1.99,1956.0,Portugal,Closed due to COVID-19,0,539786.0,336500.0,15522.0,788561.0,1502.0,111.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/17/2021,556331,347013.0,209318.0,16545.0,20150,5.46,3.4,2.05,1976.0,Portugal,Closed due to COVID-19,0,556331.0,347013.0,15649.0,790885.0,2324.0,127.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/18/2021,578702,361431.0,217271.0,22371.0,20355,5.68,3.54,2.13,1996.0,Portugal,Closed due to COVID-19,0,578702.0,361431.0,15754.0,792829.0,1944.0,105.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/19/2021,618636,388661.0,229975.0,39934.0,21474,6.07,3.81,2.26,2106.0,Portugal,Closed due to COVID-19,0,618636.0,388661.0,15821.0,794769.0,1940.0,67.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/20/2021,656411,413482.0,242929.0,37775.0,21577,6.44,4.06,2.38,2116.0,Portugal,Closed due to COVID-19,0,656411.0,413482.0,15897.0,796339.0,1570.0,76.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/21/2021,675453,429020.0,246433.0,19042.0,21729,6.62,4.21,2.42,2131.0,Portugal,Closed due to COVID-19,0,675453.0,429020.0,15962.0,797525.0,1186.0,65.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/22/2021,680257,432414.0,247843.0,4804.0,21605,6.67,4.24,2.43,2119.0,Portugal,Closed due to COVID-19,0,680257.0,432414.0,16023.0,798074.0,549.0,61.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/23/2021,694297,444730.0,249567.0,14040.0,22073,6.81,4.36,2.45,2165.0,Portugal,Closed due to COVID-19,0,694297.0,444730.0,16086.0,799106.0,1032.0,63.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Portugal,PRT,02/24/2021,720717,468929.0,251788.0,26420.0,23484,7.07,4.6,2.47,2303.0,Portugal,Closed due to COVID-19,0,720717.0,468929.0,16136.0,800586.0,1480.0,50.0,112.371,27936.896,0.0,9.85,3.39,82.05,0.864
Qatar,QAT,12/22/2020,0,,,,,0.0,,,,Qatar,Academic break,0,0.0,0.0,243.0,142308.0,149.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/23/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,243.0,142448.0,140.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/24/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,243.0,142605.0,157.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/25/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,244.0,142734.0,129.0,1.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/26/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,244.0,142903.0,169.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/27/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,244.0,143062.0,159.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/28/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,244.0,143222.0,160.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/29/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,245.0,143428.0,206.0,1.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/30/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,245.0,143621.0,193.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,12/31/2020,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,245.0,143834.0,213.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/01/2021,,,,,1351,,,,469.0,Qatar,Academic break,0,0.0,0.0,245.0,144042.0,208.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/02/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,245.0,144240.0,198.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/03/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,245.0,144437.0,197.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/04/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/05/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/06/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/07/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/08/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/09/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/10/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/11/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/12/2021,,,,,1351,,,,469.0,,,,,,,,,,,,,,,,
Qatar,QAT,01/13/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,246.0,146480.0,201.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/14/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,246.0,146689.0,209.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/15/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,246.0,146885.0,196.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/16/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,246.0,147089.0,204.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/17/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,246.0,147277.0,188.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/18/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,147504.0,227.0,2.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/19/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,147729.0,225.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/20/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,148000.0,271.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/21/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,148258.0,258.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/22/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,148521.0,263.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/23/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,148772.0,251.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/24/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,149019.0,247.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/25/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,149296.0,277.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/26/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,149595.0,299.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/27/2021,,,,,1351,,,,469.0,Qatar,Partially open,0,0.0,0.0,248.0,149933.0,338.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/28/2021,50000,,,,1351,1.74,,,469.0,Qatar,Partially open,0,50000.0,0.0,248.0,150280.0,347.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/29/2021,,,,,1771,,,,615.0,Qatar,Partially open,0,0.0,0.0,248.0,150621.0,341.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/30/2021,,,,,2190,,,,760.0,Qatar,Partially open,0,0.0,0.0,248.0,150984.0,363.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,01/31/2021,,,,,2609,,,,906.0,Qatar,Partially open,0,0.0,0.0,248.0,151335.0,351.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/01/2021,,,,,3028,,,,1051.0,Qatar,Academic break,0,0.0,0.0,249.0,151720.0,385.0,1.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/02/2021,,,,,3447,,,,1196.0,Qatar,Partially open,0,0.0,0.0,249.0,152095.0,375.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/03/2021,,,,,3867,,,,1342.0,Qatar,Partially open,0,0.0,0.0,249.0,152491.0,396.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/04/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/05/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/06/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/07/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/08/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/09/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/10/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/11/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/12/2021,,,,,4286,,,,1488.0,,,,,,,,,,,,,,,,
Qatar,QAT,02/13/2021,,,,,4286,,,,1488.0,Qatar,Partially open,0,0.0,0.0,255.0,156804.0,453.0,1.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/14/2021,,,,,4286,,,,1488.0,Qatar,Partially open,0,0.0,0.0,255.0,157244.0,440.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/15/2021,,,,,4286,,,,1488.0,Qatar,Partially open,0,0.0,0.0,255.0,158132.0,888.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/16/2021,,,,,4286,,,,1488.0,Qatar,Partially open,0,0.0,0.0,256.0,158138.0,6.0,1.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/17/2021,,100000.0,,,4286,,3.47,,1488.0,Qatar,Partially open,0,0.0,100000.0,256.0,158591.0,453.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Qatar,QAT,02/18/2021,140000,,,,4286,4.86,,,1488.0,Qatar,Partially open,0,140000.0,0.0,256.0,159053.0,462.0,0.0,227.322,116935.6,0.0,16.52,1.2,80.23,0.848
Romania,ROU,12/28/2020,2066,2066.0,,,,0.01,0.01,,,Romania,Academic break,0,2066.0,2066.0,15334.0,618429.0,2620.0,104.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,12/29/2020,2778,2778.0,,712.0,712,0.01,0.01,,37.0,Romania,Academic break,0,2778.0,2778.0,15469.0,623066.0,4637.0,135.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,12/30/2020,5666,5666.0,,2888.0,1800,0.03,0.03,,94.0,Romania,Academic break,0,5666.0,5666.0,15596.0,627941.0,4875.0,127.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,12/31/2020,10289,10289.0,,4623.0,2741,0.05,0.05,,142.0,Romania,Academic break,0,10289.0,10289.0,15767.0,632263.0,4322.0,171.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/01/2021,11656,11656.0,,1367.0,2398,0.06,0.06,,125.0,Romania,Academic break,0,11656.0,11656.0,15841.0,636201.0,3938.0,74.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/02/2021,13242,13242.0,,1586.0,2235,0.07,0.07,,116.0,Romania,Closed due to COVID-19,0,13242.0,13242.0,15919.0,637395.0,1194.0,78.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/03/2021,13596,13596.0,,354.0,1922,0.07,0.07,,100.0,Romania,Fully open,0,13596.0,13596.0,15979.0,640429.0,3034.0,60.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/04/2021,25508,25508.0,,11912.0,3349,0.13,0.13,,174.0,,,,,,,,,,,,,,,,
Romania,ROU,01/05/2021,41609,41609.0,,16101.0,5547,0.22,0.22,,288.0,,,,,,,,,,,,,,,,
Romania,ROU,01/06/2021,58554,58554.0,,16945.0,7555,0.3,0.3,,393.0,,,,,,,,,,,,,,,,
Romania,ROU,01/07/2021,76400,76400.0,,17846.0,9444,0.4,0.4,,491.0,,,,,,,,,,,,,,,,
Romania,ROU,01/08/2021,92706,92706.0,,16306.0,11579,0.48,0.48,,602.0,,,,,,,,,,,,,,,,
Romania,ROU,01/09/2021,102301,102301.0,,9595.0,12723,0.53,0.53,,661.0,,,,,,,,,,,,,,,,
Romania,ROU,01/10/2021,108294,108294.0,,5993.0,13528,0.56,0.56,,703.0,,,,,,,,,,,,,,,,
Romania,ROU,01/11/2021,125190,125190.0,,16896.0,14240,0.65,0.65,,740.0,,,,,,,,,,,,,,,,
Romania,ROU,01/12/2021,140447,140447.0,,15257.0,14120,0.73,0.73,,734.0,,,,,,,,,,,,,,,,
Romania,ROU,01/13/2021,154268,154268.0,,13821.0,13673,0.8,0.8,,711.0,Romania,Closed due to COVID-19,0,154268.0,154268.0,16969.0,681392.0,4424.0,88.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/14/2021,167612,167612.0,,13344.0,13030,0.87,0.87,,677.0,Romania,Closed due to COVID-19,0,154268.0,154268.0,17035.0,684917.0,3525.0,66.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/15/2021,183669,183669.0,,16057.0,12995,0.95,0.95,,675.0,Romania,Closed due to COVID-19,0,183669.0,183669.0,17098.0,688270.0,3353.0,63.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/16/2021,196090,196090.0,,12421.0,13398,1.02,1.02,,696.0,Romania,Closed due to COVID-19,0,196090.0,196090.0,17164.0,691488.0,3218.0,66.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/17/2021,205060,204185.0,875.0,8970.0,13824,1.07,1.06,0.0,719.0,Romania,Closed due to COVID-19,0,204185.0,203310.0,17221.0,693644.0,2156.0,57.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/18/2021,235239,233288.0,1951.0,30179.0,15721,1.22,1.21,0.01,817.0,Romania,Closed due to COVID-19,0,235239.0,233289.0,17271.0,695153.0,1509.0,50.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/19/2021,270046,267424.0,2622.0,34807.0,18514,1.4,1.39,0.01,962.0,Romania,Closed due to COVID-19,0,270046.0,267425.0,17369.0,697898.0,2745.0,98.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/20/2021,308384,302570.0,5814.0,38338.0,22017,1.6,1.57,0.03,1144.0,Romania,Closed due to COVID-19,0,308384.0,302571.0,17485.0,700898.0,3000.0,116.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/21/2021,348096,338252.0,9844.0,39712.0,25783,1.81,1.76,0.05,1340.0,Romania,Closed due to COVID-19,0,348096.0,338253.0,17554.0,703776.0,2878.0,69.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/22/2021,385936,374681.0,11255.0,37840.0,28895,2.01,1.95,0.06,1502.0,Romania,Closed due to COVID-19,0,385936.0,374682.0,17628.0,706475.0,2699.0,74.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/23/2021,418885,406006.0,12879.0,32949.0,31828,2.18,2.11,0.07,1654.0,Romania,Closed due to COVID-19,0,418885.0,406007.0,17722.0,709194.0,2719.0,94.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/24/2021,446285,433129.0,13156.0,27400.0,34461,2.32,2.25,0.07,1791.0,Romania,Closed due to COVID-19,0,446285.0,433130.0,17776.0,711010.0,1816.0,54.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/25/2021,484631,459567.0,25064.0,38346.0,35627,2.52,2.39,0.13,1852.0,Romania,Closed due to COVID-19,0,484631.0,459568.0,17841.0,712561.0,1551.0,65.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/26/2021,528378,487711.0,40667.0,43747.0,36905,2.75,2.54,0.21,1918.0,Romania,Closed due to COVID-19,0,528378.0,487712.0,17938.0,715438.0,2877.0,97.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/27/2021,570704,513429.0,57275.0,42326.0,37474,2.97,2.67,0.3,1948.0,Romania,Closed due to COVID-19,0,570704.0,513430.0,18015.0,718612.0,3174.0,77.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
Romania,ROU,01/28/2021,609396,534346.0,75050.0,38692.0,37329,3.17,2.78,0.39,1940.0,Romania,Closed due to COVID-19,0,609396.0,534347.0,18105.0,721513.0,2901.0,90.0,85.129,23313.199,0.0,9.74,6.892,76.05,0.828
